8187,7212,975
8185,7209,976
8184,7208,976
8183,7207,976
8183,7206,977
8181,7205,976
8181,7204,977
8180,7203,977
8180,7201,979
8180,7199,981
8179,7198,981
8179,7197,982
8175,7196,979
8175,7193,982
8174,7192,982
8174,7191,983
8173,7190,983
8173,7188,985
8170,7187,983
8170,7186,984
8170,7185,985
8169,7184,985
8166,7183,983
8164,7179,985
8164,7178,986
8163,7177,986
8163,7176,987
8158,7175,983
8157,7174,983
8157,7173,984
8156,7172,984
8156,7168,988
8156,7167,989
8153,7166,987
8153,7165,988
8152,7164,988
8150,7162,988
8150,7160,990
8149,7158,991
8148,7155,993
8146,7154,992
8146,7153,993
8145,7152,993
8144,7151,993
8143,7150,993
8143,7149,994
8143,7146,997
8142,7144,998
8142,7143,999
8141,7140,1001
8140,7138,1002
8140,7137,1003
8139,7132,1007
8138,7130,1008
8137,7129,1008
8137,7128,1009
8136,7126,1010
8136,7124,1012
8136,7123,1013
8135,7121,1014
8135,7119,1016
8135,7117,1018
8134,7115,1019
8133,7114,1019
8133,7113,1020
8132,7112,1020
8130,7111,1019
8129,7110,1019
8129,7109,1020
8129,7108,1021
8129,7106,1023
8128,7105,1023
8125,7104,1021
8123,7103,1020
8121,7102,1019
8119,7101,1018
8118,7100,1018
8118,7099,1019
8117,7098,1019
8116,7095,1021
8115,7094,1021
8115,7093,1022
8113,7090,1023
8111,7087,1024
8110,7084,1026
8109,7083,1026
8108,7082,1026
8108,7080,1028
8107,7078,1029
8105,7077,1028
8105,7076,1029
8102,7075,1027
8102,7072,1030
8100,7069,1031
8097,7067,1030
8097,7066,1031
8097,7065,1032
8096,7064,1032
8096,7063,1033
8094,7061,1033
8093,7060,1033
8089,7059,1030
8089,7057,1032
8087,7056,1031
8087,7055,1032
8087,7054,1033
8086,7053,1033
8086,7052,1034
8086,7050,1036
8084,7049,1035
8083,7048,1035
8082,7047,1035
8082,7046,1036
8081,7045,1036
8080,7044,1036
8080,7042,1038
8078,7041,1037
8078,7040,1038
8078,7039,1039
8078,7036,1042
8077,7035,1042
8077,7034,1043
8077,7033,1044
8074,7032,1042
8074,7030,1044
8073,7026,1047
8072,7025,1047
8072,7024,1048
8071,7021,1050
8071,7020,1051
8071,7019,1052
8070,7018,1052
8070,7017,1053
8068,7015,1053
8067,7014,1053
8066,7013,1053
8063,7011,1052
8062,7009,1053
8061,7005,1056
8058,7004,1054
8058,7002,1056
8058,7001,1057
8056,6998,1058
8056,6997,1059
8054,6996,1058
8054,6994,1060
8054,6991,1063
8053,6990,1063
8052,6989,1063
8052,6988,1064
8052,6985,1067
8052,6983,1069
8051,6982,1069
8051,6978,1073
8050,6977,1073
8048,6976,1072
8047,6975,1072
8044,6973,1071
8044,6972,1072
8040,6971,1069
8037,6970,1067
8036,6969,1067
8036,6966,1070
8034,6965,1069
8031,6964,1067
8029,6962,1067
8028,6959,1069
8028,6957,1071
8025,6954,1071
8022,6953,1069
8020,6951,1069
8020,6949,1071
8018,6945,1073
8017,6944,1073
8017,6943,1074
8016,6941,1075
8016,6940,1076
8016,6939,1077
8010,6936,1074
8009,6934,1075
8009,6933,1076
8008,6932,1076
8008,6931,1077
8006,6930,1076
8006,6929,1077
8006,6928,1078
8005,6927,1078
8004,6925,1079
8004,6923,1081
8003,6922,1081
8002,6920,1082
8002,6919,1083
8001,6918,1083
7999,6916,1083
7999,6915,1084
7998,6913,1085
7993,6910,1083
7993,6908,1085
7990,6905,1085
7989,6904,1085
7988,6902,1086
7988,6900,1088
7987,6899,1088
7986,6898,1088
7986,6896,1090
7986,6895,1091
7986,6894,1092
7985,6893,1092
7984,6891,1093
7983,6890,1093
7980,6889,1091
7980,6887,1093
7978,6886,1092
7977,6884,1093
7976,6883,1093
7974,6882,1092
7974,6881,1093
7973,6879,1094
7972,6878,1094
7972,6877,1095
7972,6876,1096
7971,6874,1097
7970,6872,1098
7970,6870,1100
7969,6869,1100
7969,6868,1101
7966,6866,1100
7961,6865,1096
7961,6864,1097
7960,6863,1097
7960,6862,1098
7957,6860,1097
7957,6859,1098
7955,6857,1098
7954,6856,1098
7954,6855,1099
7954,6853,1101
7953,6852,1101
7953,6850,1103
7951,6849,1102
7951,6848,1103
7949,6847,1102
7949,6846,1103
7949,6845,1104
7947,6844,1103
7945,6843,1102
7945,6842,1103
7945,6839,1106
7942,6837,1105
7941,6836,1105
7941,6835,1106
7940,6834,1106
7940,6833,1107
7939,6829,1110
7938,6826,1112
7936,6824,1112
7935,6822,1113
7933,6821,1112
7932,6819,1113
7932,6818,1114
7931,6817,1114
7930,6816,1114
7928,6815,1113
7927,6813,1114
7927,6812,1115
7927,6810,1117
7926,6808,1118
7925,6807,1118
7925,6806,1119
7925,6805,1120
7925,6804,1121
7924,6802,1122
7924,6801,1123
7922,6800,1122
7922,6799,1123
7921,6797,1124
7918,6796,1122
7918,6790,1128
7916,6788,1128
7912,6787,1125
7909,6785,1124
7908,6783,1125
7907,6781,1126
7906,6780,1126
7902,6778,1124
7902,6777,1125
7901,6776,1125
7900,6772,1128
7899,6771,1128
7899,6770,1129
7899,6768,1131
7895,6767,1128
7895,6766,1129
7894,6756,1138
7893,6754,1139
7893,6753,1140
7893,6752,1141
7891,6751,1140
7890,6750,1140
7890,6749,1141
7887,6748,1139
7886,6747,1139
7885,6746,1139
7885,6745,1140
7883,6742,1141
7883,6737,1146
7882,6736,1146
7880,6734,1146
7879,6733,1146
7876,6732,1144
7876,6731,1145
7876,6730,1146
7875,6729,1146
7875,6728,1147
7873,6726,1147
7872,6725,1147
7869,6723,1146
7868,6722,1146
7867,6721,1146
7867,6720,1147
7866,6718,1148
7866,6717,1149
7865,6714,1151
7863,6712,1151
7862,6710,1152
7861,6709,1152
7861,6707,1154
7860,6706,1154
7859,6705,1154
7859,6704,1155
7859,6703,1156
7858,6702,1156
7858,6700,1158
7854,6699,1155
7847,6697,1150
7847,6696,1151
7845,6693,1152
7845,6691,1154
7844,6690,1154
7844,6687,1157
7843,6684,1159
7843,6681,1162
7841,6680,1161
7841,6679,1162
7840,6677,1163
7839,6676,1163
7838,6674,1164
7838,6669,1169
7835,6668,1167
7835,6667,1168
7834,6665,1169
7830,6664,1166
7830,6663,1167
7830,6662,1168
7830,6661,1169
7827,6660,1167
7824,6658,1166
7824,6656,1168
7822,6655,1167
7822,6654,1168
7821,6653,1168
7820,6652,1168
7820,6651,1169
7816,6650,1166
7816,6649,1167
7815,6648,1167
7812,6647,1165
7810,6646,1164
7809,6645,1164
7809,6644,1165
7809,6643,1166
7808,6642,1166
7806,6641,1165
7806,6640,1166
7806,6638,1168
7805,6637,1168
7803,6636,1167
7803,6634,1169
7802,6633,1169
7798,6632,1166
7798,6627,1171
7797,6626,1171
7795,6622,1173
7795,6620,1175
7794,6619,1175
7793,6618,1175
7792,6617,1175
7791,6616,1175
7789,6615,1174
7789,6614,1175
7789,6611,1178
7786,6610,1176
7786,6608,1178
7785,6606,1179
7783,6604,1179
7781,6603,1178
7781,6600,1181
7780,6598,1182
7780,6596,1184
7779,6594,1185
7778,6593,1185
7775,6588,1187
7775,6587,1188
7774,6585,1189
7773,6584,1189
7772,6580,1192
7771,6578,1193
7771,6576,1195
7771,6575,1196
7771,6571,1200
7767,6570,1197
7766,6567,1199
7762,6566,1196
7761,6565,1196
7760,6563,1197
7758,6562,1196
7757,6561,1196
7756,6559,1197
7755,6558,1197
7755,6557,1198
7755,6556,1199
7754,6554,1200
7753,6553,1200
7753,6552,1201
7753,6551,1202
7752,6550,1202
7752,6549,1203
7751,6548,1203
7750,6546,1204
7750,6545,1205
7749,6544,1205
7749,6543,1206
7748,6542,1206
7746,6539,1207
7745,6538,1207
7744,6537,1207
7740,6536,1204
7740,6532,1208
7740,6529,1211
7738,6526,1212
7738,6523,1215
7737,6521,1216
7737,6519,1218
7737,6518,1219
7735,6517,1218
7733,6516,1217
7733,6515,1218
7731,6514,1217
7729,6512,1217
7729,6511,1218
7728,6509,1219
7726,6508,1218
7726,6507,1219
7726,6506,1220
7726,6504,1222
7725,6503,1222
7725,6501,1224
7724,6500,1224
7724,6499,1225
7723,6498,1225
7723,6497,1226
7722,6494,1228
7721,6493,1228
7719,6492,1227
7718,6491,1227
7717,6489,1228
7717,6487,1230
7716,6486,1230
7712,6484,1228
7711,6483,1228
7710,6482,1228
7708,6481,1227
7707,6480,1227
7706,6479,1227
7706,6478,1228
7706,6475,1231
7704,6472,1232
7704,6467,1237
7703,6464,1239
7703,6462,1241
7703,6459,1244
7702,6458,1244
7702,6456,1246
7701,6453,1248
7701,6452,1249
7700,6451,1249
7699,6449,1250
7698,6448,1250
7697,6447,1250
7696,6446,1250
7695,6444,1251
7693,6442,1251
7689,6440,1249
7686,6439,1247
7685,6438,1247
7685,6436,1249
7684,6435,1249
7684,6434,1250
7683,6433,1250
7682,6430,1252
7682,6426,1256
7681,6425,1256
7681,6423,1258
7680,6422,1258
7677,6421,1256
7677,6419,1258
7676,6418,1258
7676,6417,1259
7674,6416,1258
7674,6415,1259
7673,6413,1260
7673,6410,1263
7671,6409,1262
7670,6408,1262
7670,6407,1263
7669,6406,1263
7669,6405,1264
7669,6404,1265
7669,6403,1266
7667,6402,1265
7666,6401,1265
7665,6400,1265
7664,6399,1265
7663,6395,1268
7662,6393,1269
7658,6392,1266
7658,6390,1268
7658,6388,1270
7657,6387,1270
7657,6386,1271
7655,6385,1270
7655,6384,1271
7655,6382,1273
7655,6381,1274
7654,6380,1274
7652,6378,1274
7652,6374,1278
7648,6373,1275
7647,6372,1275
7646,6371,1275
7646,6370,1276
7644,6366,1278
7643,6365,1278
7641,6364,1277
7635,6363,1272
7635,6360,1275
7631,6356,1275
7631,6354,1277
7631,6352,1279
7630,6350,1280
7630,6349,1281
7630,6348,1282
7630,6347,1283
7627,6344,1283
7627,6343,1284
7624,6342,1282
7624,6341,1283
7624,6340,1284
7624,6339,1285
7623,6336,1287
7623,6333,1290
7622,6332,1290
7622,6329,1293
7622,6326,1296
7621,6324,1297
7620,6321,1299
7618,6320,1298
7618,6318,1300
7617,6317,1300
7617,6316,1301
7615,6315,1300
7614,6313,1301
7614,6312,1302
7614,6310,1304
7611,6309,1302
7610,6307,1303
7610,6301,1309
7609,6300,1309
7609,6298,1311
7607,6295,1312
7605,6293,1312
7605,6292,1313
7602,6290,1312
7601,6288,1313
7600,6285,1315
7600,6284,1316
7599,6283,1316
7599,6282,1317
7598,6281,1317
7598,6280,1318
7597,6276,1321
7597,6275,1322
7596,6274,1322
7592,6273,1319
7590,6272,1318
7589,6270,1319
7588,6269,1319
7587,6268,1319
7587,6267,1320
7586,6266,1320
7586,6265,1321
7586,6263,1323
7585,6262,1323
7585,6261,1324
7585,6260,1325
7583,6258,1325
7580,6257,1323
7580,6256,1324
7580,6255,1325
7578,6254,1324
7577,6253,1324
7577,6252,1325
7576,6251,1325
7574,6245,1329
7574,6244,1330
7572,6243,1329
7572,6242,1330
7571,6240,1331
7568,6238,1330
7568,6237,1331
7567,6232,1335
7567,6231,1336
7566,6230,1336
7566,6229,1337
7566,6228,1338
7565,6227,1338
7562,6226,1336
7562,6225,1337
7561,6222,1339
7560,6221,1339
7559,6219,1340
7559,6217,1342
7556,6215,1341
7555,6213,1342
7553,6211,1342
7552,6210,1342
7551,6209,1342
7551,6207,1344
7550,6206,1344
7549,6205,1344
7546,6204,1342
7545,6203,1342
7545,6201,1344
7542,6200,1342
7542,6199,1343
7542,6198,1344
7542,6197,1345
7541,6193,1348
7541,6192,1349
7541,6187,1354
7541,6186,1355
7541,6185,1356
7540,6184,1356
7540,6183,1357
7539,6181,1358
7539,6180,1359
7537,6178,1359
7535,6176,1359
7534,6175,1359
7532,6174,1358
7532,6173,1359
7531,6172,1359
7531,6171,1360
7530,6170,1360
7528,6169,1359
7528,6168,1360
7528,6167,1361
7527,6166,1361
7525,6165,1360
7525,6163,1362
7524,6162,1362
7524,6160,1364
7522,6158,1364
7521,6157,1364
7519,6156,1363
7519,6154,1365
7519,6152,1367
7517,6151,1366
7517,6150,1367
7516,6148,1368
7514,6146,1368
7514,6145,1369
7513,6144,1369
7512,6142,1370
7511,6141,1370
7510,6140,1370
7510,6139,1371
7510,6138,1372
7508,6137,1371
7507,6136,1371
7505,6133,1372
7505,6131,1374
7504,6130,1374
7504,6129,1375
7504,6128,1376
7503,6127,1376
7503,6126,1377
7501,6125,1376
7501,6123,1378
7501,6122,1379
7501,6120,1381
7500,6119,1381
7500,6118,1382
7497,6117,1380
7496,6115,1381
7495,6114,1381
7491,6112,1379
7490,6111,1379
7489,6107,1382
7487,6106,1381
7487,6105,1382
7486,6103,1383
7485,6102,1383
7483,6101,1382
7482,6100,1382
7482,6099,1383
7482,6098,1384
7480,6090,1390
7479,6089,1390
7478,6087,1391
7477,6086,1391
7476,6084,1392
7476,6082,1394
7476,6081,1395
7476,6080,1396
7474,6079,1395
7473,6078,1395
7472,6077,1395
7472,6076,1396
7472,6074,1398
7469,6073,1396
7468,6072,1396
7466,6071,1395
7466,6069,1397
7465,6068,1397
7464,6067,1397
7464,6066,1398
7464,6065,1399
7464,6062,1402
7463,6061,1402
7463,6060,1403
7463,6059,1404
7462,6058,1404
7460,6056,1404
7460,6054,1406
7460,6053,1407
7458,6052,1406
7457,6051,1406
7456,6050,1406
7456,6049,1407
7455,6048,1407
7453,6043,1410
7452,6042,1410
7452,6041,1411
7449,6040,1409
7448,6039,1409
7445,6038,1407
7444,6036,1408
7444,6035,1409
7443,6032,1411
7441,6030,1411
7441,6027,1414
7441,6026,1415
7440,6025,1415
7440,6024,1416
7439,6023,1416
7439,6021,1418
7437,6020,1417
7436,6019,1417
7436,6018,1418
7435,6015,1420
7435,6010,1425
7434,6007,1427
7433,6006,1427
7432,6005,1427
7431,6004,1427
7430,6003,1427
7429,5999,1430
7429,5998,1431
7429,5996,1433
7429,5995,1434
7428,5994,1434
7427,5993,1434
7427,5992,1435
7426,5991,1435
7426,5989,1437
7424,5988,1436
7424,5987,1437
7423,5986,1437
7422,5985,1437
7422,5983,1439
7421,5981,1440
7419,5977,1442
7419,5976,1443
7419,5974,1445
7418,5973,1445
7416,5972,1444
7415,5971,1444
7415,5970,1445
7415,5969,1446
7412,5968,1444
7411,5963,1448
7407,5962,1445
7407,5961,1446
7406,5958,1448
7406,5954,1452
7406,5953,1453
7405,5951,1454
7405,5950,1455
7404,5948,1456
7402,5947,1455
7401,5946,1455
7401,5944,1457
7400,5943,1457
7399,5942,1457
7397,5941,1456
7396,5940,1456
7396,5939,1457
7395,5937,1458
7395,5936,1459
7395,5935,1460
7394,5934,1460
7394,5933,1461
7393,5932,1461
7390,5931,1459
7390,5930,1460
7389,5929,1460
7387,5926,1461
7386,5925,1461
7385,5923,1462
7384,5920,1464
7383,5919,1464
7381,5917,1464
7380,5916,1464
7379,5915,1464
7379,5914,1465
7379,5910,1469
7377,5908,1469
7376,5907,1469
7376,5905,1471
7373,5903,1470
7373,5902,1471
7373,5900,1473
7372,5898,1474
7372,5897,1475
7370,5896,1474
7370,5895,1475
7367,5891,1476
7367,5890,1477
7366,5888,1478
7365,5887,1478
7364,5884,1480
7364,5882,1482
7363,5881,1482
7363,5880,1483
7362,5879,1483
7362,5878,1484
7360,5876,1484
7358,5875,1483
7358,5874,1484
7357,5872,1485
7356,5871,1485
7355,5870,1485
7353,5868,1485
7353,5866,1487
7351,5864,1487
7350,5863,1487
7349,5861,1488
7348,5859,1489
7347,5857,1490
7345,5856,1489
7342,5854,1488
7341,5851,1490
7341,5848,1493
7340,5847,1493
7339,5845,1494
7339,5844,1495
7337,5843,1494
7337,5842,1495
7337,5841,1496
7336,5840,1496
7335,5838,1497
7334,5835,1499
7331,5834,1497
7328,5833,1495
7328,5831,1497
7326,5830,1496
7325,5829,1496
7323,5827,1496
7322,5826,1496
7321,5825,1496
7321,5824,1497
7319,5823,1496
7318,5822,1496
7317,5821,1496
7317,5820,1497
7317,5819,1498
7312,5818,1494
7311,5817,1494
7311,5816,1495
7310,5815,1495
7310,5814,1496
7310,5813,1497
7308,5812,1496
7307,5811,1496
7306,5810,1496
7303,5809,1494
7303,5808,1495
7302,5807,1495
7302,5806,1496
7301,5805,1496
7301,5804,1497
7301,5802,1499
7296,5801,1495
7295,5798,1497
7295,5797,1498
7295,5795,1500
7295,5794,1501
7294,5791,1503
7293,5787,1506
7293,5786,1507
7291,5784,1507
7289,5783,1506
7286,5782,1504
7282,5781,1501
7279,5780,1499
7279,5779,1500
7279,5778,1501
7277,5776,1501
7276,5774,1502
7275,5773,1502
7274,5772,1502
7273,5770,1503
7272,5768,1504
7271,5767,1504
7271,5765,1506
7270,5763,1507
7269,5762,1507
7268,5760,1508
7268,5759,1509
7266,5758,1508
7266,5757,1509
7265,5756,1509
7264,5755,1509
7263,5754,1509
7262,5751,1511
7261,5749,1512
7259,5745,1514
7256,5743,1513
7256,5742,1514
7254,5741,1513
7254,5740,1514
7254,5737,1517
7253,5736,1517
7252,5735,1517
7252,5732,1520
7252,5731,1521
7250,5729,1521
7250,5728,1522
7248,5726,1522
7248,5725,1523
7246,5722,1524
7243,5721,1522
7242,5719,1523
7242,5718,1524
7241,5714,1527
7241,5713,1528
7239,5712,1527
7236,5711,1525
7234,5710,1524
7233,5705,1528
7232,5704,1528
7232,5702,1530
7231,5701,1530
7231,5700,1531
7231,5697,1534
7229,5695,1534
7228,5694,1534
7227,5692,1535
7225,5690,1535
7222,5687,1535
7222,5686,1536
7222,5684,1538
7221,5683,1538
7221,5681,1540
7221,5680,1541
7221,5679,1542
7221,5677,1544
7219,5674,1545
7218,5673,1545
7218,5669,1549
7218,5667,1551
7217,5663,1554
7215,5662,1553
7214,5661,1553
7213,5660,1553
7212,5659,1553
7209,5658,1551
7208,5657,1551
7208,5656,1552
7207,5655,1552
7207,5654,1553
7206,5647,1559
7205,5645,1560
7204,5642,1562
7203,5641,1562
7201,5639,1562
7201,5637,1564
7199,5634,1565
7199,5633,1566
7198,5632,1566
7197,5630,1567
7197,5629,1568
7197,5627,1570
7196,5626,1570
7196,5625,1571
7193,5623,1570
7192,5622,1570
7191,5621,1570
7190,5620,1570
7190,5618,1572
7190,5617,1573
7188,5616,1572
7187,5615,1572
7187,5612,1575
7187,5610,1577
7186,5608,1578
7186,5604,1582
7186,5603,1583
7185,5602,1583
7184,5601,1583
7183,5600,1583
7179,5598,1581
7179,5596,1583
7179,5595,1584
7179,5594,1585
7179,5592,1587
7178,5591,1587
7178,5589,1589
7178,5588,1590
7177,5586,1591
7176,5585,1591
7175,5582,1593
7175,5579,1596
7175,5577,1598
7175,5576,1599
7175,5570,1605
7175,5567,1608
7175,5564,1611
7174,5562,1612
7174,5560,1614
7173,5559,1614
7173,5558,1615
7173,5556,1617
7173,5555,1618
7172,5554,1618
7168,5552,1616
7167,5549,1618
7166,5548,1618
7165,5547,1618
7164,5545,1619
7164,5543,1621
7164,5541,1623
7162,5538,1624
7162,5534,1628
7162,5533,1629
7160,5532,1628
7158,5530,1628
7155,5529,1626
7154,5528,1626
7153,5527,1626
7152,5526,1626
7151,5524,1627
7150,5522,1628
7149,5521,1628
7149,5519,1630
7146,5518,1628
7146,5517,1629
7146,5516,1630
7144,5515,1629
7144,5514,1630
7143,5513,1630
7140,5512,1628
7138,5511,1627
7137,5510,1627
7132,5509,1623
7132,5508,1624
7132,5506,1626
7132,5503,1629
7130,5501,1629
7130,5496,1634
7129,5495,1634
7128,5494,1634
7126,5491,1635
7126,5490,1636
7126,5487,1639
7126,5486,1640
7124,5485,1639
7123,5482,1641
7121,5480,1641
7119,5477,1642
7119,5476,1643
7117,5474,1643
7115,5472,1643
7115,5469,1646
7114,5468,1646
7113,5467,1646
7112,5466,1646
7112,5464,1648
7111,5463,1648
7110,5462,1648
7109,5461,1648
7108,5460,1648
7106,5459,1647
7106,5458,1648
7105,5457,1648
7105,5456,1649
7104,5455,1649
7103,5454,1649
7102,5453,1649
7102,5451,1651
7101,5450,1651
7100,5446,1654
7099,5444,1655
7099,5443,1656
7098,5442,1656
7098,5439,1659
7095,5436,1659
7094,5435,1659
7093,5434,1659
7090,5433,1657
7090,5432,1658
7087,5429,1658
7084,5427,1657
7083,5426,1657
7083,5424,1659
7082,5423,1659
7080,5422,1658
7078,5421,1657
7077,5420,1657
7076,5417,1659
7075,5414,1661
7072,5413,1659
7072,5412,1660
7069,5411,1658
7069,5410,1659
7069,5409,1660
7067,5408,1659
7066,5402,1664
7065,5400,1665
7065,5397,1668
7064,5395,1669
7064,5394,1670
7063,5392,1671
7061,5390,1671
7061,5389,1672
7060,5388,1672
7060,5387,1673
7059,5386,1673
7059,5385,1674
7057,5381,1676
7057,5380,1677
7057,5375,1682
7056,5374,1682
7055,5373,1682
7054,5368,1686
7053,5365,1688
7053,5364,1689
7052,5362,1690
7052,5361,1691
7050,5360,1690
7050,5358,1692
7050,5357,1693
7050,5356,1694
7049,5354,1695
7048,5353,1695
7047,5350,1697
7046,5349,1697
7045,5347,1698
7044,5346,1698
7042,5345,1697
7041,5343,1698
7040,5342,1698
7039,5341,1698
7039,5338,1701
7039,5337,1702
7036,5336,1700
7036,5335,1701
7035,5334,1701
7034,5333,1701
7033,5332,1701
7033,5330,1703
7032,5329,1703
7030,5326,1704
7030,5325,1705
7026,5324,1702
7026,5323,1703
7025,5322,1703
7024,5320,1704
7024,5317,1707
7024,5316,1708
7021,5315,1706
7020,5312,1708
7020,5311,1709
7020,5310,1710
7019,5309,1710
7019,5307,1712
7018,5305,1713
7017,5304,1713
7015,5303,1712
7015,5301,1714
7015,5300,1715
7014,5299,1715
7013,5297,1716
7013,5296,1717
7011,5294,1717
7009,5293,1716
7009,5292,1717
7009,5291,1718
7009,5289,1720
7005,5288,1717
7005,5287,1718
7005,5286,1719
7005,5285,1720
7004,5283,1721
7002,5282,1720
7001,5281,1720
7001,5280,1721
6998,5279,1719
6998,5278,1720
6997,5277,1720
6997,5276,1721
6997,5275,1722
6996,5274,1722
6994,5273,1721
6994,5272,1722
6994,5271,1723
6994,5270,1724
6994,5268,1726
6994,5266,1728
6991,5265,1726
6990,5261,1729
6990,5260,1730
6990,5258,1732
6990,5255,1735
6989,5254,1735
6989,5253,1736
6989,5252,1737
6988,5249,1739
6988,5247,1741
6985,5245,1740
6983,5244,1739
6982,5242,1740
6982,5241,1741
6978,5239,1739
6977,5236,1741
6977,5235,1742
6976,5233,1743
6975,5230,1745
6975,5229,1746
6973,5227,1746
6972,5226,1746
6971,5224,1747
6970,5223,1747
6969,5222,1747
6966,5220,1746
6966,5218,1748
6965,5217,1748
6965,5216,1749
6964,5215,1749
6962,5214,1748
6959,5213,1746
6957,5212,1745
6957,5211,1746
6957,5209,1748
6954,5204,1750
6954,5202,1752
6953,5201,1752
6951,5199,1752
6949,5198,1751
6945,5197,1748
6944,5195,1749
6944,5193,1751
6943,5192,1751
6943,5191,1752
6941,5190,1751
6940,5186,1754
6939,5185,1754
6939,5184,1755
6936,5182,1754
6934,5181,1753
6933,5178,1755
6933,5175,1758
6932,5173,1759
6931,5171,1760
6930,5170,1760
6929,5169,1760
6928,5166,1762
6927,5158,1769
6927,5157,1770
6925,5156,1769
6925,5153,1772
6923,5152,1771
6923,5150,1773
6923,5149,1774
6922,5146,1776
6920,5144,1776
6919,5143,1776
6918,5141,1777
6918,5140,1778
6916,5139,1777
6916,5138,1778
6915,5136,1779
6913,5135,1778
6910,5134,1776
6908,5133,1775
6908,5131,1777
6908,5127,1781
6905,5126,1779
6904,5125,1779
6904,5124,1780
6902,5122,1780
6902,5120,1782
6902,5119,1783
6900,5118,1782
6900,5117,1783
6899,5115,1784
6898,5114,1784
6898,5113,1785
6898,5111,1787
6896,5109,1787
6895,5107,1788
6894,5106,1788
6893,5105,1788
6891,5104,1787
6890,5100,1790
6889,5098,1791
6887,5096,1791
6886,5094,1792
6884,5093,1791
6883,5092,1791
6883,5091,1792
6883,5090,1793
6883,5088,1795
6882,5086,1796
6882,5085,1797
6881,5084,1797
6879,5083,1796
6878,5082,1796
6877,5081,1796
6876,5080,1796
6874,5079,1795
6874,5078,1796
6872,5075,1797
6872,5074,1798
6872,5073,1799
6870,5071,1799
6869,5070,1799
6868,5069,1799
6868,5067,1801
6866,5066,1800
6865,5063,1802
6865,5062,1803
6864,5061,1803
6864,5059,1805
6863,5057,1806
6862,5056,1806
6860,5055,1805
6859,5054,1805
6857,5053,1804
6856,5049,1807
6856,5046,1810
6855,5045,1810
6853,5044,1809
6853,5043,1810
6853,5042,1811
6852,5041,1811
6852,5035,1817
6852,5033,1819
6850,5032,1818
6849,5031,1818
6849,5030,1819
6848,5029,1819
6847,5027,1820
6846,5026,1820
6846,5025,1821
6845,5024,1821
6845,5023,1822
6844,5022,1822
6843,5021,1822
6842,5020,1822
6839,5018,1821
6839,5016,1823
6837,5015,1822
6836,5011,1825
6836,5010,1826
6835,5008,1827
6835,5007,1828
6835,5006,1829
6834,4997,1837
6833,4996,1837
6833,4994,1839
6833,4992,1841
6829,4990,1839
6829,4989,1840
6826,4987,1839
6826,4985,1841
6826,4983,1843
6824,4980,1844
6824,4979,1845
6822,4978,1844
6821,4973,1848
6821,4972,1849
6819,4971,1848
6818,4970,1848
6817,4969,1848
6817,4968,1849
6816,4967,1849
6816,4966,1850
6815,4965,1850
6813,4964,1849
6812,4962,1850
6812,4961,1851
6810,4960,1850
6808,4959,1849
6808,4958,1850
6807,4957,1850
6807,4954,1853
6806,4953,1853
6806,4952,1854
6805,4950,1855
6804,4947,1857
6804,4946,1858
6802,4944,1858
6801,4943,1858
6800,4942,1858
6799,4941,1858
6797,4940,1857
6796,4938,1858
6790,4937,1853
6788,4936,1852
6787,4935,1852
6787,4933,1854
6787,4932,1855
6785,4931,1854
6785,4930,1855
6785,4929,1856
6783,4927,1856
6783,4926,1857
6781,4924,1857
6780,4923,1857
6778,4922,1856
6777,4921,1856
6777,4920,1857
6776,4918,1858
6772,4916,1856
6771,4914,1857
6770,4913,1857
6768,4912,1856
6768,4910,1858
6767,4909,1858
6766,4908,1858
6756,4907,1849
6754,4905,1849
6754,4904,1850
6753,4903,1850
6752,4902,1850
6752,4901,1851
6752,4900,1852
6751,4898,1853
6750,4897,1853
6750,4896,1854
6749,4888,1861
6748,4887,1861
6747,4886,1861
6746,4885,1861
6745,4883,1862
6742,4881,1861
6742,4880,1862
6742,4879,1863
6737,4877,1860
6737,4876,1861
6737,4875,1862
6736,4871,1865
6734,4869,1865
6733,4868,1865
6732,4866,1866
6732,4865,1867
6731,4864,1867
6731,4862,1869
6730,4861,1869
6730,4860,1870
6729,4859,1870
6729,4857,1872
6728,4856,1872
6728,4854,1874
6726,4852,1874
6726,4851,1875
6725,4848,1877
6725,4847,1878
6725,4846,1879
6725,4845,1880
6723,4844,1879
6723,4843,1880
6722,4842,1880
6722,4840,1882
6721,4839,1882
6721,4838,1883
6720,4836,1884
6718,4834,1884
6717,4830,1887
6717,4828,1889
6717,4827,1890
6717,4826,1891
6714,4823,1891
6712,4822,1890
6710,4821,1889
6710,4820,1890
6709,4817,1892
6709,4815,1894
6709,4811,1898
6709,4809,1900
6707,4808,1899
6707,4807,1900
6707,4804,1903
6707,4803,1904
6706,4802,1904
6705,4800,1905
6704,4799,1905
6703,4798,1905
6703,4795,1908
6702,4794,1908
6700,4792,1908
6699,4791,1908
6699,4790,1909
6697,4789,1908
6697,4788,1909
6696,4787,1909
6693,4785,1908
6691,4784,1907
6690,4783,1907
6690,4777,1913
6690,4776,1914
6687,4775,1912
6687,4773,1914
6684,4772,1912
6681,4771,1910
6680,4770,1910
6679,4769,1910
6677,4768,1909
6676,4767,1909
6674,4766,1908
6669,4764,1905
6668,4763,1905
6668,4762,1906
6667,4761,1906
6667,4760,1907
6665,4759,1906
6664,4758,1906
6663,4756,1907
6663,4755,1908
